1000 0.9 
------------------
9	0.1	31.4
19	0	6.2
29	0	8
39	0	10
49	0	2.4
59	0.1	28
69	0.1	62
79	0	10
89	0.1	24.8
99	0	24.2
109	0	20
119	0	4
129	0.1	52.2
139	0	6
149	0	20
159	0.1	44.4
169	0.2	62.2
179	0	16.2
189	0	38.2
199	0	8
209	0.1	16.8
219	0.2	48.8
229	0.2	42
239	0	26
249	0.1	50
259	0.1	45.6
269	0	12
279	0	12.2
289	0.1	40
299	0	24.2
309	0.2	69.6
319	0.2	55
329	0.2	43.4
339	0.1	47.2
349	0.2	53
359	0	16
369	0.1	60
379	0	16.2
389	0	54.2
399	0.2	38
409	0.2	53.4
419	0.1	42.6
429	0.1	12.4
439	0	14
449	0.1	56.2
459	0.3	79
469	0.2	52.8
479	0.2	56.2
489	0.2	42
499	0.4	86.6
509	0.2	60.4
519	0.3	59.2
529	0.2	67.6
539	0.2	62
549	0.2	59.2
559	0.2	77.6
569	0	46
579	0.2	66
589	0.3	74.8
599	0.1	66.8
609	0	12
619	0.3	75
629	0.4	89.2
639	0.1	69.4
649	0.4	108.2
659	0.3	66.8
669	0.1	35.6
679	0.3	69.8
689	0.3	87.2
699	0.1	60.6
709	0.1	51
719	0.3	56.6
729	0	38
739	0.1	60.2
749	0.5	123.4
759	0.3	81
769	0.2	59.2
779	0.1	56.2
789	0.2	71.6
799	0.3	63.8
809	0.1	34.8
819	0.3	99.8
829	0.1	45.2
839	0.3	91.6
849	0.3	67.4
859	0.4	86.8
869	0.3	79.2
879	0.4	98
889	0.8	156
899	0.3	68
909	0.1	67.6
919	0.4	107
929	0.2	62
939	0.2	61
949	0.2	66
959	0.3	74
969	0.3	56.8
979	0.5	124.2
989	0.3	79.6
999	0.3	93.8
